DOG_ID,mAP,Total_Vids,Query_Vids,Gallery_Vids,Avg_Resolution,Avg_Width,Avg_Height,Avg_Duration_Sec
49103dcc-e1ed-477a-99be-ca5df6a14c09,0.43158254060661033,5,2,3,600x1062,600.0,1062.0,15.27
3a32a1fb-1a76-40a5-8c1a-a6d350eececf,0.42947274626539045,6,4,2,1393x1440,1393.0,1440.0,12.66
56501937-b685-4750-8ebf-fa1d6d9ba367,0.42804908172641437,5,2,3,1411x1582,1411.0,1582.0,32.09
24bc3ee1-4358-4a30-89e7-9ac1fc48924d,0.4256684756810281,14,3,11,689x945,689.0,945.0,13.21
a48f683c-3913-4b5e-9243-4cbe37a06312,0.4251420704201189,6,3,3,600x987,600.0,987.0,11.27
569381d2-1079-4393-b9a5-1038dd98e2e0,0.4235386598110599,5,2,3,1512x1288,1512.0,1288.0,12.94
bf565caf-2a09-4747-bbbf-2af840ca2294,0.4217644950132873,5,3,2,1296x2304,1296.0,2304.0,10.96
03b70566-a0e4-4bb6-87aa-c405f9dbf77c,0.42165203623536957,5,2,3,1272x1296,1272.0,1296.0,9.43
0c9e7094-eefe-4d3e-ac99-0d08bf3b3806,0.42128869830624216,5,3,2,1296x1370,1296.0,1370.0,31.37
045b9daa-f5f1-4b72-aef3-662462e86928,0.4197275485904766,4,2,2,1890x3240,1890.0,3240.0,6.63
e8a996f4-a6b4-43de-a204-1b70088de874,0.41903304169171046,4,2,2,704x1267,704.0,1267.0,7.35
277a4ce9-4bd2-44f8-acde-3afb4734ab05,0.4184614005314836,5,3,2,995x1782,995.0,1782.0,3.78
4f9df08c-59ea-4b22-b6c9-e42eaae6bee3,0.4183741817234863,6,3,3,961x1707,961.0,1707.0,10.5
0121a186-9c28-487e-a541-60fdeab21766,0.41788628486742047,5,2,3,1288x1512,1288.0,1512.0,18.61
fe54944f-6e15-455b-9f40-141e3501aedd,0.4164438521467974,9,4,5,1101x1787,1101.0,1787.0,6.04
73ce69bf-1392-400c-89a0-4e7affd7cbbf,0.41621168183668183,6,4,2,1080x1883,1080.0,1883.0,15.58
9efe4604-b6c3-4fa2-95d8-79021d347f02,0.4151945786888099,5,3,2,914x1920,914.0,1920.0,12.88
3a13c5bd-6a57-4b24-a66b-e2d7c75bb2dA,0.4141481782106782,3,2,1,1920x1080,1920.0,1080.0,8.82
7718ee12-8460-4d28-9c0c-d9eea6677951,0.4134014007197125,4,2,2,1080x1920,1080.0,1920.0,4.62
27393734-b5ed-42be-bb95-c5f2ce9a538e,0.41336439688245563,5,3,2,1120x1680,1120.0,1680.0,9.86
b0e09ec6-05aa-4ae7-94d8-5ae8a58053fc,0.4131834126121887,8,6,2,720x1280,720.0,1280.0,18.23
b03495e4-c88d-4154-93f4-addacde6de47,0.4121506879197843,4,2,2,810x1440,810.0,1440.0,15.17
53c5ae73-b88c-4f58-bae8-b1d7b61baaf7,0.4106056040296974,6,1,5,1360x1640,1360.0,1640.0,14.14
416b39a3-c9e1-4bd3-a876-cf09afd7a1fe,0.41039253039884027,3,2,1,1360x1640,1360.0,1640.0,14.69
e8844db1-5029-4285-ac08-a2dccd979ab0,0.40692441992651396,4,3,1,663x664,663.0,664.0,35.34
9a4abbb3-7068-4a0e-b8e0-8265235c95dd,0.4066730565594865,4,3,1,1740x2510,1740.0,2510.0,6.29
08024a1c-2d1e-4d3e-81fb-51fe27e99952,0.4062997305542542,5,2,3,878x1562,878.0,1562.0,10.25
ec51676f-cc0a-406a-aaf0-08888b0474f6,0.40600951331891244,5,3,2,1080x1920,1080.0,1920.0,10.11
6731af58-e6e3-4732-9e4c-3ebebf657c24,0.40569561157796447,3,2,1,694x963,694.0,963.0,12.32
eb69c473-15eb-4da8-bdd6-79e6d811521b,0.4047583927223743,5,3,2,1080x1920,1080.0,1920.0,8.9
88648a2a-8b4d-4ee0-b363-0b9a3724a06b,0.40438765845628594,5,3,2,1080x1920,1080.0,1920.0,12.23
9c49e47c-9432-404c-98bc-c4a7d6c3ebf5,0.40362670075374774,5,3,2,1294x1859,1294.0,1859.0,10.01
05ea301c-49f9-4aca-ab25-7961d872729e,0.4021994687942964,5,1,4,1411x1299,1411.0,1299.0,18.94
511f26e6-6a6f-4ef3-a004-c05e4f45eb6a,0.40091493249759674,4,1,3,1380x1830,1380.0,1830.0,6.8
53c31141-0385-4923-b444-37fbac9a6369,0.39970904285715847,5,3,2,1656x2944,1656.0,2944.0,6.08
3e02f9cf-91c1-47ff-a567-ea58ada4dee9,0.3983676316030733,5,3,2,936x1664,936.0,1664.0,11.74
a8c721fd-a516-45ad-b231-999d7b4abe6f,0.3949799995755878,4,2,2,1400x2100,1400.0,2100.0,13.4
304ab76a-40c3-4b90-b904-8a37466ac1bb,0.394268185716375,5,3,2,1392x2008,1392.0,2008.0,7.97
ff11a47c-c8ee-4594-b06d-52fbb7304679,0.393692790506516,4,3,1,1080x1920,1080.0,1920.0,16.45
04048516-87e6-42a4-8805-69b5a3e19c73,0.3923268053187951,5,2,3,1248x1752,1248.0,1752.0,5.87
38157e9e-f2a7-4207-ba5d-b75a392db31a,0.3923224107047636,5,2,3,720x1280,720.0,1280.0,24.33
b92dabad-f65f-4d66-b0df-3bc8cf0cde9b,0.39079462215872823,10,4,6,1080x1920,1080.0,1920.0,12.72
4979275b-1bd2-45ef-a0e7-85b023777884,0.3902167604825734,6,3,3,1140x1920,1140.0,1920.0,3.56
9735df08-92d3-4ccb-8c62-24ae4417205d,0.3899636923524615,5,2,3,2160x3840,2160.0,3840.0,10.23
10a59be1-1650-4736-a535-dd8e5563e16c,0.38925584667290924,5,2,3,1080x1920,1080.0,1920.0,7.0
b90be8cd-ff07-4405-be11-1292a6c484a0,0.38583669206140536,5,2,3,1176x1548,1176.0,1548.0,13.66
ce7acd57-b8fd-46f8-a9a6-7ee0412f4d20,0.3856950811879762,5,3,2,960x1664,960.0,1664.0,9.04
8be9487f-3fca-40fe-b4ea-1b79f3ced846,0.3855654497661396,6,3,3,840x1493,840.0,1493.0,11.53
851a5102-1859-4b6c-b117-ceb3f87b8ef8,0.3854139935076152,5,3,2,1248x1752,1248.0,1752.0,9.96
7cbd707f-7986-43e2-ae7f-220b8be4adb7,0.3853301012418396,5,4,1,1752x1248,1752.0,1248.0,14.66
d814004c-2da6-41e6-8cf1-90cb5679b675,0.3845575071197862,5,2,3,1248x1752,1248.0,1752.0,8.97
71901cd2-03be-4433-83f8-64e6109ef275,0.3845261167829086,6,1,5,1440x1920,1440.0,1920.0,9.34
24901d90-079d-4e02-9179-dfa0390b6b7b,0.38341467283782754,5,2,3,1512x2688,1512.0,2688.0,9.21
0ae2e23b-f138-4671-97ad-e6fcff696feA,0.38232050491758574,9,6,3,1124x1977,1124.0,1977.0,9.21
bfb2e68d-13f6-4318-90c3-c477645544a3,0.38070252150854134,5,3,2,1080x1920,1080.0,1920.0,10.0
f70a2658-6402-477d-85ca-a8d7094f34b7,0.3804395098899056,5,3,2,1080x1920,1080.0,1920.0,12.67
c8c8c190-8db8-45cd-87ef-94bacaf21c79,0.37843898028776624,5,3,2,938x1664,938.0,1664.0,7.87
ad929e63-bb1a-4899-94a6-e355c8336bae,0.37831175145962725,5,3,2,1080x1920,1080.0,1920.0,10.04
806a2e67-43cf-43b8-8bcf-441fc3bdbd41,0.37814782316791423,6,2,4,1091x1189,1091.0,1189.0,10.23
90f457c2-1f49-4930-abb7-95b73df58ffe,0.37693289787184725,5,3,2,648x1152,648.0,1152.0,8.05
2dbca713-1943-46da-a6d6-c9613eb9ca84,0.3761878477617273,5,2,3,936x1552,936.0,1552.0,13.18
eb9d7d9a-6292-4fda-a5fa-71cb60e43c47,0.37536361081081554,6,4,2,1020x1813,1020.0,1813.0,15.28
9980a7f0-0bee-4399-accd-9d50cc0d6a7d,0.3743052229638969,5,3,2,1048x1552,1048.0,1552.0,6.32
f485006d-b6c6-4f80-bb72-b769cb1379b9,0.3729743228837721,5,3,2,1606x2192,1606.0,2192.0,13.04
bf94a3c3-0d3d-4774-af7a-d4bcd3034186,0.3728219213286341,5,2,3,685x1334,685.0,1334.0,11.72
94aee659-47a2-48a4-b297-254363ec79ed,0.37218495605074814,5,3,2,1062x1888,1062.0,1888.0,6.91
7cd6a4ff-45d5-4f48-98c5-ffcd22286841,0.3694381393905514,5,2,3,1704x1968,1704.0,1968.0,7.02
d3ecf853-0b8c-4c77-9186-f32bb5e145f0,0.36810248204273466,10,3,7,1044x1856,1044.0,1856.0,6.78
a660484f-89e3-437f-9c72-bc4b0dfc3850,0.3671442832022962,5,3,2,936x1504,936.0,1504.0,11.39
bae0f996-6e98-4934-945e-3fdd4c4c389c,0.36621490404265616,5,3,2,1008x1792,1008.0,1792.0,11.49
219ab714-b991-4d47-a1b9-d59d69d9fead,0.36527153505527415,5,2,3,1248x1752,1248.0,1752.0,7.76
76d11912-435d-4508-bc3c-e1f2671882d6,0.36218539216521917,5,2,3,1728x3072,1728.0,3072.0,9.03
17662869-dcdc-451d-b0e0-84babe728909,0.36162787514016886,6,2,4,957x1707,957.0,1707.0,6.66
89b8b288-5a69-4b14-878f-378c942b0df4,0.3614210802886422,9,5,4,1200x1920,1200.0,1920.0,6.5
509a29ff-1fcf-4d41-9c93-15815f9f068f,0.35922188625422624,5,2,3,936x1664,936.0,1664.0,7.74
9f554fc9-5215-405c-ae38-be92a81b72cd,0.3577819511643041,4,2,2,1440x2560,1440.0,2560.0,6.05
4bf69062-bb64-4ed8-8040-908a83799598,0.3549446626626126,5,3,2,989x1760,989.0,1760.0,5.27
51123935-0f20-41c1-8df4-5ca723a0ead3,0.35239827816216707,5,3,2,1008x1792,1008.0,1792.0,12.28
87d98653-9c41-45c1-b0a7-7ae448605870,0.3476714450921745,5,3,2,1008x1792,1008.0,1792.0,11.9
90e62ecc-3171-4fae-b22c-d97ed4a62411,0.34678749408050485,5,2,3,720x1280,720.0,1280.0,9.27
3391110e-3f9d-4520-8816-6624906338a3,0.3462746512746513,4,2,2,480x848,480.0,848.0,8.16
3e600a3f-5a9e-4562-af7f-d633426448dc,0.3453005267654166,7,4,3,563x1003,563.0,1003.0,16.46
2de2ca1e-ebe3-47fa-9745-ed39f6cce2fb,0.3445144587288167,4,2,2,1440x2560,1440.0,2560.0,9.91
a06d8d1e-7060-4f9c-b9eb-a6f9f4fedf72,0.3436812484189038,5,2,3,1752x1248,1752.0,1248.0,5.42
bebabce4-75e4-49e5-a77e-63a616b48866,0.3425240972906833,5,2,3,792x1344,792.0,1344.0,12.0
019aa747-9061-41a1-bc4a-7dbf0755416d,0.3419997174154266,4,3,1,1366x1938,1366.0,1938.0,11.32
59b463ad-d64c-489a-b0d5-27647cc68e44,0.3417853500532855,4,2,2,1080x1920,1080.0,1920.0,5.08
487ddcf1-c2f6-4bae-98b8-b224e6772fa9,0.34078562107777444,4,2,2,1080x1920,1080.0,1920.0,7.19
3daf0219-d6eb-41d6-ac92-bb6511a291f3,0.34064162465610165,5,2,3,648x1088,648.0,1088.0,15.21
2540e779-7d6b-4c3c-a124-eaabaaa65a2c,0.34051527443224267,5,2,3,582x1073,582.0,1073.0,7.7
987829e0-46c0-49b2-962d-ad73480818b3,0.3401171311794228,5,2,3,720x1280,720.0,1280.0,6.85
fcfbfebd-edee-4205-8ca5-76f92fad0985,0.3391821852197669,4,1,3,810x1440,810.0,1440.0,9.01
ce06acd7-4153-4242-b6fb-81b86cd56f96,0.338512363867536,5,2,3,600x1062,600.0,1062.0,17.29
66425ea8-c082-4f89-b3e7-9d8b0f3fa50d,0.33799817996879356,5,3,2,864x1536,864.0,1536.0,9.71
25012f4a-d047-4b7a-bea0-c46e57e492ab,0.3374901113891482,6,4,2,969x1753,969.0,1753.0,4.23
267e6227-24b4-4f4a-8740-219f65fba8f1,0.33660372194854954,3,2,1,1800x3200,1800.0,3200.0,6.02
7eeb9ec6-736c-485b-84f0-e4004bd21fa2,0.33583193824172825,5,4,1,1176x1624,1176.0,1624.0,23.04
35574318-54db-4211-a765-8c7963037e07,0.3357175661191176,5,3,2,1360x1456,1360.0,1456.0,5.57
3f23b4ae-b865-4530-96a5-21f27ee896ae,0.33520500230907097,7,5,2,1063x1555,1063.0,1555.0,15.12
58f5c4ac-56d6-4de1-9581-105091237f09,0.3344444444444445,2,1,1,1180x1320,1180.0,1320.0,4.47
7dbb55bb-1500-4c21-95a3-6be8ca8d749e,0.33400359599093327,7,4,3,1389x2469,1389.0,2469.0,11.48
3bd58973-8612-44c2-8a77-bd86171198b7,0.3318502962652579,5,2,3,1080x1920,1080.0,1920.0,11.65
b201842c-5285-4307-9475-69dda584beab,0.33165655935239596,5,1,4,720x1152,720.0,1152.0,15.23
0984e20a-3095-4628-9e2b-ff260257f09f,0.33079266517584827,5,2,3,1512x2688,1512.0,2688.0,10.73
a7ed5746-8939-4371-b2cc-5b2f0effb800,0.3304923537413654,5,2,3,1080x1920,1080.0,1920.0,14.9
70eb219e-6c0f-4f7f-aa7d-f4bf437b5c4a,0.32856081245100377,7,5,2,1082x1856,1082.0,1856.0,7.57
283c2015-7c92-4733-8f09-17784c1f3d3e,0.32819789299806695,5,3,2,864x1536,864.0,1536.0,6.55
ebd2fa99-16ab-4257-b31f-af1bcd999f63,0.32760568559507186,5,3,2,904x1296,904.0,1296.0,8.2
580bf78d-0034-42ff-bd2b-e3c08a9d48f9,0.32544021268827766,5,2,3,936x1664,936.0,1664.0,15.29
d7d2226e-f16e-4d6a-aa5a-0efe9966c613,0.32441165420628837,7,3,4,1080x1920,1080.0,1920.0,10.86
7faa5277-892b-4053-b75a-b4a596458f4d,0.32330529643055483,5,2,3,1416x1584,1416.0,1584.0,9.89
58a50805-2142-4258-afbe-709901509b6f,0.3201772402182602,5,3,2,1080x1920,1080.0,1920.0,13.66
a61b868a-8837-4fe1-96cb-20560f991f8f,0.3192870289501406,5,3,2,480x851,480.0,851.0,31.76
add2271e-c711-45e3-b4b1-d900fd6d602a,0.31900684499521975,8,5,3,1080x1800,1080.0,1800.0,9.64
d7655193-2d00-45ab-87fa-4a723f22fb5f,0.31826035206394265,6,4,2,480x779,480.0,779.0,13.13
8d60230d-c2c9-40aa-8db3-4a57b286c5a3,0.3173420565357482,7,3,4,909x1137,909.0,1137.0,22.26
384f232f-3242-4c4e-95c8-6260f94db723,0.3149467843484454,8,2,6,1080x1920,1080.0,1920.0,6.03
038f0644-9561-4df0-9aa6-5a8a0964e063,0.3146580227194714,5,3,2,1080x1920,1080.0,1920.0,14.27
ac525e55-f588-4703-91ef-828ace297993,0.31315391744014426,5,4,1,1008x1792,1008.0,1792.0,35.3
249c7f00-f80f-4f4a-bac2-becf3eda7e6f,0.31139064349279033,5,3,2,1128x1538,1128.0,1538.0,9.82
cc8319d2-dc79-418d-863c-6b8e126de86a,0.3106616674757154,6,3,3,936x1920,936.0,1920.0,9.52
237ae875-bb85-4493-81c9-01b1b7e1cd62,0.31025726371721807,6,3,3,650x1155,650.0,1155.0,9.72
3329673e-9105-4b1d-b432-b01d1b6f225c,0.3102287089129194,5,3,2,1080x1920,1080.0,1920.0,18.03
5ef1097b-3fbb-4981-b443-994275601d9e,0.30984516540622004,5,3,2,912x1322,912.0,1322.0,8.43
fb05c4e1-ebee-472b-8608-363ee55a1bde,0.30933225054236885,5,3,2,1584x1416,1584.0,1416.0,10.56
42794ece-e5b7-4f7e-92ca-7605b827ec55,0.30922194880170456,6,3,3,1160x1673,1160.0,1673.0,13.57
83726332-3322-44ed-a102-287054186e59,0.309024237526653,5,3,2,1248x1752,1248.0,1752.0,10.03
20323168-031a-4b0b-a3ac-989c147e7121,0.3082978757748391,5,3,2,1080x1920,1080.0,1920.0,9.57
a9efd1b9-ae07-4620-b9be-e3584ceeb69b,0.306895381603522,6,4,2,1080x1920,1080.0,1920.0,14.48
3dc34603-be88-44ab-9e97-652cdac03f82,0.30294196770512677,5,4,1,1080x1920,1080.0,1920.0,10.89
1c832ee3-caae-4834-9010-81d652cca72d,0.3017289247568856,5,3,2,1080x1920,1080.0,1920.0,12.22
98c66392-edf5-485d-b280-b30e374f7b9a,0.3005932410395376,5,2,3,1416x1584,1416.0,1584.0,8.96
a60d1449-868f-4404-ba29-98fa5de365d0,0.299557574450281,5,3,2,2944x1656,2944.0,1656.0,6.7
a8558124-b655-4436-871f-712de50b7076,0.2989525707610345,5,3,2,1080x1920,1080.0,1920.0,16.0
ffe3b339-9ed3-4005-8106-5563b2cd7fcf,0.2986015142265142,4,2,2,1080x1920,1080.0,1920.0,11.6
f0c616ae-083f-40a8-9459-c363733e0eaa,0.2983563957828663,5,3,2,1080x1920,1080.0,1920.0,10.82
635fe928-d560-4277-a9fd-e69d97f931c5,0.29658139498636626,5,3,2,1080x1920,1080.0,1920.0,6.19
61642b32-7d20-469c-a102-2281656c9180,0.29465717922720575,8,5,3,1920x1080,1920.0,1080.0,7.31
c5ff7a3d-0a93-4adf-8168-da4ce71c1638,0.2918767649178026,5,2,3,1080x1920,1080.0,1920.0,12.53
aeef7ffa-e7d8-4208-b08e-88e2899bc86d,0.2908000883615878,9,5,4,1533x1547,1533.0,1547.0,14.36
4ebcdd74-e464-4f43-a6da-60fb131cd439,0.28963387773990046,6,3,3,896x1592,896.0,1592.0,22.33
9501f055-4ebe-4fdb-9846-e9148cdf161c,0.2888401443327983,5,3,2,1248x1752,1248.0,1752.0,13.25
023baa67-1e07-424e-8400-3e7b1c3bf24b,0.2887268495063898,5,2,3,1192x1680,1192.0,1680.0,9.99
97f3bbf0-3956-4222-8725-45850a4decb3,0.2879460918982978,5,1,4,1080x1920,1080.0,1920.0,17.86
7e374ada-cf85-45e9-b6fc-a712dc04199d,0.2864017601524761,5,3,2,1043x987,1043.0,987.0,10.91
d642f021-9c50-485f-9669-97ee8a9fe37c,0.2860545206736045,5,3,2,1080x2003,1080.0,2003.0,18.24
79b806f0-0fed-40b9-9991-fe68a50c8cf1,0.28516206596570787,5,2,3,1120x1680,1120.0,1680.0,14.73
ccc603b2-2ded-42ce-b518-a672ef531ec5,0.28496549926574594,5,2,3,1080x1920,1080.0,1920.0,10.72
33c234be-b5a7-4b31-8749-e8b9a511fbff,0.28427987649801373,5,2,3,554x774,554.0,774.0,42.51
7bae3e69-c945-472d-b490-e274b8142b78,0.2842695933813531,6,3,3,885x781,885.0,781.0,21.24
1c2274d7-87d8-432e-9022-b514af7aa483,0.28365384615384615,2,1,1,1256x1680,1256.0,1680.0,7.9
92868d58-b263-4b6b-a289-0b6a497e902d,0.2835315740959131,6,3,3,995x1779,995.0,1779.0,10.79
9a2e512f-485d-4e6e-a854-fb3c46b0f511,0.28262849053681766,4,1,3,930x1652,930.0,1652.0,7.4
346b136a-d039-4083-afeb-4d113d0477d0,0.2822470660128039,5,2,3,1248x1752,1248.0,1752.0,8.45
40bf12ea-2b58-4e31-83d4-df87223b73bB,0.28139517722851054,2,1,1,360x480,360.0,480.0,13.51
1a8cddd4-d2cd-4683-83cc-b1d8266f967e,0.2813371904095326,5,2,3,1248x1752,1248.0,1752.0,11.13
23c3dfb1-4704-4cea-8d3b-8e923d222539,0.2804437662701552,5,2,3,1296x1920,1296.0,1920.0,6.11
3539c8c1-e325-473d-a3d5-3671f01a88ca,0.27864234077469374,3,1,2,720x1280,720.0,1280.0,6.24
86fff4c9-3919-4da4-8df1-ea25a9b49523,0.27653628298108124,5,3,2,1078x1920,1078.0,1920.0,10.87
8c57d7d2-bb86-4f18-812c-cf9cfccc7a02,0.2761292175362513,5,3,2,1248x1824,1248.0,1824.0,4.0
0e3d8915-6873-42d5-a08f-030c97452249,0.2756417835407414,6,3,3,1080x1780,1080.0,1780.0,13.4
ffc9c2d8-429e-4dff-8aa4-466da35d9d2A,0.2742481203007519,2,1,1,1080x1920,1080.0,1920.0,8.27
edd2da4e-676d-4a7e-a2d2-96d68e52d8f6,0.2724430495024747,4,2,2,1080x1920,1080.0,1920.0,9.39
4211454b-b676-4835-afad-0243fbe6c623,0.27144064213713687,5,2,3,936x1664,936.0,1664.0,5.95
b2b082de-6074-4f02-90b1-81d112bbb037,0.2702566241047416,5,4,1,1080x1920,1080.0,1920.0,15.09
66e3d32d-7bf8-4647-9308-e6cab8545cde,0.270015267070731,5,3,2,1080x1920,1080.0,1920.0,12.35
abcc4d1e-3d02-48b8-afc4-59ab2aaf3873,0.26970210902979985,5,3,2,864x1536,864.0,1536.0,24.06
56f5bb5f-b20d-4dfd-abd5-e0d134de7a48,0.26844658262742344,4,2,2,990x1760,990.0,1760.0,12.44
8dc768d8-f40e-4372-877c-c9003a27d1db,0.26823022318655493,5,2,3,1248x1752,1248.0,1752.0,5.72
baebb16e-3997-491f-9a35-6faee35ef844,0.2671036158708641,5,2,3,717x839,717.0,839.0,10.08
a170092d-b28f-42df-8657-1a7243721938,0.26606075852161015,5,3,2,960x1719,960.0,1719.0,4.21
a8e0689e-d31c-4d50-b55a-dc8d30d0b3f1,0.26484896652366247,5,2,3,1248x1752,1248.0,1752.0,8.57
f579edee-1d9c-46a8-82a5-1d8e54caa24f,0.2639876033634804,5,3,2,1248x1680,1248.0,1680.0,3.18
5c21724b-4c57-4ce6-8830-9f95b55d98ec,0.26352138104954737,5,2,3,1080x1920,1080.0,1920.0,13.43
3cbe6276-6e28-4395-aa6e-246a5504169f,0.2625561631399949,5,2,3,1176x1624,1176.0,1624.0,8.55
c8fc270c-babf-49ff-9288-431aa9c42026,0.261773201939874,5,2,3,1080x1920,1080.0,1920.0,18.23
e4279b9d-8a2e-446d-b177-5784ca98f69f,0.2609936610434917,5,3,2,936x1664,936.0,1664.0,6.69
b3567137-a913-4f85-b1bd-6f7164a62ba7,0.26080254767111405,6,4,2,860x1060,860.0,1060.0,8.49
31da21c5-0caa-4c71-a6f0-80498ad52ff1,0.2606905960406932,6,2,4,1080x1920,1080.0,1920.0,7.37
9602a94f-8cde-44d3-971e-a4067c0313b8,0.2570270628217603,5,2,3,1248x1752,1248.0,1752.0,13.97
b77934ec-ae8d-4b88-9804-d4ca0d925707,0.2566356100495233,5,3,2,1080x1920,1080.0,1920.0,11.89
1c6b18b3-4556-4dca-a94c-16c80d321fd8,0.25525049593360544,6,2,4,900x1600,900.0,1600.0,19.9
bae22d8b-c5c2-4270-95f5-623b349749b6,0.25437693346937734,5,2,3,840x1494,840.0,1494.0,13.1
af2055a2-ad65-43a9-9c6f-74b81d1dc3af,0.25387530752026516,6,2,4,1080x1920,1080.0,1920.0,12.3
89719521-dd55-49c6-befa-dfa46ff83506,0.2523288786287857,4,2,2,1440x2240,1440.0,2240.0,5.28
16bc51ae-f0f5-4fff-87a4-44234e7e922a,0.25223154601724324,5,2,3,1619x912,1619.0,912.0,15.01
f79abee9-1b3f-4c1b-9e00-e2fefe6400c2,0.2519170084128477,4,2,2,2160x3840,2160.0,3840.0,7.85
58520eb6-d027-4df6-bf6d-4ca5ef2bf8e1,0.2502573815073815,3,1,2,480x853,480.0,853.0,16.86
20b9a974-35b4-4584-a1ba-676f13be7c92,0.2501535868579053,5,2,3,936x1664,936.0,1664.0,12.23
c7cfb1e5-d241-4dde-a319-2369df1db64f,0.24983052831634225,5,2,3,936x1664,936.0,1664.0,7.05
2331506d-e4e2-484f-a8bc-c05c70e4646d,0.24929551340325476,5,2,3,1080x1920,1080.0,1920.0,10.24
c94ff7ec-cfa0-4c78-863e-35ad8a0368ee,0.24821852609755465,5,3,2,913x1418,913.0,1418.0,20.29
712f9feb-20f8-40da-9246-8321a522bca4,0.2481637990606883,4,2,2,1350x2400,1350.0,2400.0,12.41
3708f435-f66b-4a86-bd81-e91ef77d1dca,0.2463804013480449,5,3,2,1370x880,1370.0,880.0,12.14
7db9b172-51ce-4036-ae5f-2b17f71abb45,0.24350725319318378,6,2,4,1360x1640,1360.0,1640.0,9.96
33f59909-e65d-47cf-9979-9453f38a9d57,0.2434276249565835,5,3,2,1368x2432,1368.0,2432.0,8.14
e4998af3-c06c-40d0-ba2f-6f38afbb0cf6,0.24237265327877555,5,2,3,1440x2560,1440.0,2560.0,8.17
4a3ceb49-94c9-4cd0-9263-c6ecc714ca87,0.24205580045619454,6,3,3,1080x1920,1080.0,1920.0,12.21
77b9bfd0-5ffd-4f17-a595-666ac29e7724,0.24097728166324883,5,3,2,1080x1920,1080.0,1920.0,11.13
7646ea77-5b32-4902-935e-5448ceebf72a,0.23975191474452276,5,2,3,934x1165,934.0,1165.0,4.87
9f74ab97-9e4b-48e5-adca-149b0be41c6a,0.23933409262628466,5,2,3,1440x1920,1440.0,1920.0,4.49
73bf8bfe-97a5-4680-a6b5-de666c4bdddc,0.23747723852660707,5,3,2,1008x1792,1008.0,1792.0,8.79
9065a530-d5d5-408d-b820-4619a1c91384,0.23611305764306526,5,2,3,1080x1920,1080.0,1920.0,5.81
3ff02ec2-7777-40fe-9cfa-2d1b89403a5f,0.23404648519944096,5,2,3,840x1491,840.0,1491.0,11.81
498da7ae-6417-4787-82c4-dd44de7e3561,0.23179627573413128,5,2,3,408x725,408.0,725.0,41.7
1b0206e8-c12b-43fd-9eb0-32683b1405a7,0.22995160542598872,2,1,1,424x752,424.0,752.0,7.55
cf03bcb6-92ec-450e-ae1b-0228662a5884,0.2286388187789282,4,2,2,1080x1920,1080.0,1920.0,7.59
cbdcd367-6d10-4d7d-817f-e8fe0f533a56,0.22835529427190154,7,5,2,723x1280,723.0,1280.0,18.53
6aad5d2d-20ba-4a7e-aff0-d36f3b0fca1a,0.22736416368483248,4,1,3,540x840,540.0,840.0,4.63
8408ecd5-8bdf-4ee2-abb3-a3be5dc623cc,0.22693276038463642,4,2,2,990x1760,990.0,1760.0,7.52
0155cce1-1fcf-4b7d-adf3-2a7f5bf48040,0.22675949288806152,5,2,3,1248x1824,1248.0,1824.0,10.63
5078b879-1e62-428d-a597-fe61de59aeb6,0.22610509832983713,5,2,3,1584x1416,1584.0,1416.0,13.83
717dcb55-2e01-46a4-9606-e5b25caee593,0.22550710746911706,5,2,3,960x1706,960.0,1706.0,16.57
3f31eeec-493f-447f-9a60-2612f0077e11,0.22348976233296464,5,3,2,1248x1752,1248.0,1752.0,7.09
f0345721-6ad7-48d7-9ed1-a8cca32249a8,0.22160951035470777,6,3,3,1360x1640,1360.0,1640.0,12.64
145abafe-09f2-44ad-8110-c97fccda79d1,0.22141443746937817,5,2,3,774x554,774.0,554.0,20.2
1cffad87-907f-4981-b7cd-33c4e524382e,0.2207145743692539,4,2,2,1080x1920,1080.0,1920.0,12.86
63cefc4e-5388-43fb-8011-63ebc1fb1682,0.21918998128972672,5,3,2,1051x1741,1051.0,1741.0,5.58
e234f589-1aeb-435d-a765-e49ebbe5a292,0.21918091772223466,5,1,4,1416x1584,1416.0,1584.0,7.66
794fb2a7-3a34-4175-950b-771dbebf7cdc,0.21859262643595037,4,1,3,1500x1500,1500.0,1500.0,10.45
7833059f-8985-4317-a614-1918e153eb07,0.2181351035884785,5,3,2,1080x1920,1080.0,1920.0,8.88
0953e911-f56e-4f29-93e4-866fb8ce6479,0.21803471396403531,5,2,3,1181x1507,1181.0,1507.0,19.43
5e56ead4-72f4-4a23-a8ca-caa6be270aee,0.21731560224424992,5,1,4,1080x1536,1080.0,1536.0,17.69
8ba5bbfe-0b60-49c6-860d-c8de75be78cf,0.2168847442107039,2,1,1,1080x1920,1080.0,1920.0,13.75
33ec2144-f67e-4680-a371-e76d08a565bc,0.21662662049883838,4,2,2,2160x3840,2160.0,3840.0,2.58
56323f45-41a6-46e8-8d1f-de33e44256df,0.21656946005074781,5,2,3,1368x2304,1368.0,2304.0,12.63
1f22f603-f0b1-49c8-afb9-d2b38d45b4a8,0.2151399265880473,5,3,2,720x1280,720.0,1280.0,8.43
46cbca2f-83dd-469a-983f-31df985bf579,0.21330400456495802,5,3,2,2160x3840,2160.0,3840.0,7.18
